order_id,merchant_id,account_age_days,past_orders,return_rate_hist,refund_to_keep_count,bracketing_score,claim_text_susp,image_ai_artifact_score,weight_mismatch_kg,shared_identifier_flag,carrier_scan_gap,days_to_claim,order_value,category,is_abuse
ORD109329,M001,1793,5,0.314,0,0.402,0.21,0.329,0.255,0,0,2.0,1468.68,electronics,1
ORD109330,M001,865,5,0.382,0,0.772,0.316,0.057,0.042,0,0,11.68,449.75,home,0
ORD109331,M001,111,9,0.21,1,0.34,0.072,0.035,0.024,0,0,0.12,2556.26,apparel,0
ORD109332,M002,9,7,0.451,0,0.274,0.257,0.442,0.025,0,0,2.81,309.07,beauty,0
ORD109333,M003,16,9,0.396,0,0.192,0.191,0.42,0.025,0,0,15.59,1182.07,beauty,0
ORD109334,M001,1607,10,0.314,0,0.268,0.192,0.162,0.042,0,0,8.63,2250.7,beauty,0
ORD109335,M002,35,10,0.886,1,0.542,0.754,0.318,0.114,1,0,0.9,5233.3,electronics,1
ORD109336,M001,1192,5,0.442,0,0.378,0.162,0.361,0.021,0,0,3.85,669.2,footwear,0
ORD109337,M001,572,5,0.463,0,0.33,0.319,0.44,0.055,0,0,14.3,2508.33,beauty,1
ORD109338,M002,75,9,0.676,0,0.101,0.407,0.175,0.008,0,0,10.96,5873.57,electronics,0
ORD109339,M002,573,8,0.382,0,0.517,0.173,0.174,0.02,0,0,5.44,1784.23,footwear,0
ORD109340,M001,346,5,0.072,1,0.544,0.166,0.227,0.073,0,0,16.13,2404.01,apparel,0
ORD109341,M001,448,8,0.4,1,0.285,0.422,0.281,0.148,0,0,9.26,5945.3,electronics,1
ORD109342,M003,1184,8,0.222,0,0.13,0.282,0.152,0.041,1,0,5.09,611.73,home,0
ORD109343,M002,67,7,0.128,0,0.314,0.185,0.373,0.183,0,0,13.22,180.15,apparel,0
ORD109344,M001,374,15,0.119,0,0.064,0.203,0.174,0.054,0,0,3.63,1196.94,apparel,0
ORD109345,M001,492,4,0.084,0,0.547,0.274,0.302,0.025,0,1,6.98,733.95,electronics,0
ORD109346,M001,22,8,0.531,1,0.627,0.334,0.145,0.053,0,0,7.68,1503.91,apparel,0
ORD109347,M001,12,11,0.471,0,0.547,0.293,0.206,0.037,0,0,7.9,669.38,footwear,0
ORD109348,M001,321,7,0.493,1,0.272,0.173,0.282,0.216,0,0,1.34,6865.51,electronics,0
ORD109349,M001,682,8,0.263,1,0.249,0.108,0.364,0.007,0,0,0.89,1541.0,apparel,0
ORD109350,M001,164,8,0.336,0,0.154,0.311,0.273,0.103,0,0,0.99,3062.95,footwear,0
ORD109351,M003,806,6,0.098,1,0.36,0.358,0.465,0.012,0,0,8.87,375.36,apparel,0
ORD109352,M002,107,7,0.308,1,0.201,0.258,0.259,0.084,0,0,6.98,1232.76,apparel,1
ORD109353,M003,18,7,0.546,0,0.69,0.198,0.138,0.136,0,0,2.32,1212.68,apparel,0
ORD109354,M001,1037,5,0.143,1,0.452,0.406,0.206,0.155,0,0,2.0,1009.98,apparel,0
ORD109355,M002,834,6,0.164,1,0.117,0.149,0.291,0.165,0,0,21.51,4283.64,home,0
ORD109356,M001,14,10,0.461,0,0.112,0.086,0.299,0.011,0,0,6.37,2336.8,apparel,0
ORD109357,M001,491,4,0.037,1,0.273,0.642,0.12,0.007,0,0,2.68,2966.57,electronics,0
ORD109358,M002,1163,11,0.305,0,0.368,0.342,0.078,0.031,0,0,4.95,6708.18,home,0
ORD109359,M002,149,8,0.657,0,0.149,0.065,0.546,0.025,0,1,0.88,842.91,footwear,0
ORD109360,M001,1425,12,0.215,0,0.206,0.208,0.476,0.002,0,0,1.01,3761.48,apparel,0
ORD109361,M001,126,5,0.465,2,0.43,0.565,0.023,0.04,0,0,2.45,1048.54,footwear,0
ORD109362,M002,221,8,0.841,0,0.397,0.345,0.594,0.131,0,0,3.18,1389.24,footwear,1
ORD109363,M001,386,8,0.437,0,0.429,0.45,0.182,0.006,0,0,1.81,2232.86,footwear,0
ORD109364,M001,1823,5,0.41,2,0.145,0.206,0.28,0.094,0,0,0.58,896.22,beauty,0
ORD109365,M001,874,4,0.285,0,0.19,0.235,0.124,0.028,0,0,8.97,2489.22,electronics,0
ORD109366,M001,1065,5,0.319,0,0.066,0.245,0.089,0.02,0,0,0.13,1726.84,beauty,0
ORD109367,M001,32,11,0.109,0,0.269,0.266,0.637,0.018,0,0,5.59,3526.18,apparel,0
ORD109368,M002,205,6,0.445,0,0.345,0.405,0.232,0.065,0,0,21.15,1514.95,apparel,0
ORD109369,M001,1040,13,0.732,2,0.718,0.896,0.498,0.039,1,0,1.26,1031.61,electronics,1
ORD109370,M002,271,6,0.153,1,0.299,0.473,0.306,0.025,0,0,10.95,2401.39,electronics,0
ORD109371,M003,804,8,0.34,2,0.224,0.235,0.121,0.027,0,0,14.01,1778.46,home,0
ORD109372,M002,758,17,0.126,1,0.276,0.495,0.274,0.06,0,0,0.88,653.11,home,0
ORD109373,M002,113,6,0.108,1,0.425,0.373,0.173,0.018,0,1,3.03,766.7,home,0
ORD109374,M003,447,8,0.587,0,0.155,0.32,0.346,0.053,0,0,0.17,5423.8,home,1
ORD109375,M002,801,3,0.655,2,0.53,0.325,0.142,0.424,0,0,1.82,3482.74,apparel,1
ORD109376,M003,795,4,0.094,1,0.354,0.178,0.225,0.106,0,0,1.58,558.75,apparel,0
ORD109377,M001,81,9,0.435,2,0.235,0.265,0.245,0.094,0,0,5.69,2235.82,electronics,0
ORD109378,M001,244,10,0.184,0,0.364,0.33,0.423,0.065,0,0,3.35,308.66,apparel,1
ORD109379,M001,203,10,0.083,0,0.1,0.305,0.175,0.074,0,0,9.29,2713.37,electronics,0
ORD109380,M001,44,4,0.086,0,0.147,0.436,0.235,0.181,0,0,9.29,2348.44,electronics,0
ORD109381,M001,330,11,0.602,2,0.529,0.387,0.461,0.186,1,0,0.1,1122.8,home,1
ORD109382,M001,115,4,0.089,0,0.351,0.139,0.245,0.041,1,0,1.54,1414.31,home,0
ORD109383,M002,538,9,0.298,0,0.091,0.353,0.23,0.132,0,0,10.61,1764.34,home,0
ORD109384,M002,192,6,0.203,1,0.486,0.283,0.209,0.077,0,0,4.27,1036.49,beauty,0
ORD109385,M002,881,12,0.184,2,0.417,0.265,0.422,0.028,0,0,2.42,378.06,beauty,0
ORD109386,M002,119,6,0.646,1,0.407,0.402,0.033,0.003,0,0,4.32,2462.81,apparel,0
ORD109387,M002,730,8,0.375,1,0.312,0.511,0.257,0.051,0,0,2.52,295.25,apparel,0
ORD109388,M002,44,15,0.039,0,0.52,0.38,0.103,0.001,0,0,14.29,1684.44,apparel,0
ORD109389,M002,441,7,0.06,0,0.429,0.339,0.175,0.018,0,0,3.16,4059.41,footwear,0
ORD109390,M002,162,6,0.129,0,0.515,0.172,0.469,0.059,0,0,2.27,1675.53,electronics,0
ORD109391,M001,1309,12,0.422,1,0.136,0.375,0.602,0.094,0,0,2.35,877.89,home,0
ORD109392,M001,399,10,0.278,0,0.188,0.352,0.226,0.021,0,0,9.7,364.51,apparel,0
ORD109393,M003,216,9,0.491,2,0.384,0.612,0.451,0.066,1,0,5.11,1246.78,apparel,1
ORD109394,M002,161,12,0.231,0,0.36,0.123,0.243,0.04,0,0,2.85,1789.08,home,0
ORD109395,M002,738,6,0.64,1,0.27,0.217,0.415,0.056,0,0,4.45,3685.83,beauty,0
ORD109396,M003,907,5,0.211,0,0.486,0.084,0.138,0.044,0,0,10.01,719.69,electronics,0
ORD109397,M001,141,5,0.77,2,0.309,0.276,0.259,0.069,1,0,2.37,958.06,footwear,1
ORD109398,M001,21,7,0.665,0,0.209,0.343,0.31,0.118,0,0,8.75,2466.38,apparel,0
ORD109399,M002,120,6,0.448,0,0.372,0.06,0.412,0.303,0,0,1.72,1852.61,electronics,0
ORD109400,M002,290,8,0.611,1,0.467,0.806,0.736,0.081,0,0,1.36,471.15,beauty,1
ORD109401,M001,436,5,0.331,3,0.252,0.247,0.303,0.039,0,0,8.4,1384.36,electronics,0
ORD109402,M001,2,6,0.103,0,0.677,0.095,0.369,0.071,0,0,3.45,8495.49,home,0
ORD109403,M001,8,4,0.409,1,0.065,0.254,0.402,0.043,0,0,0.98,2392.32,footwear,0
ORD109404,M003,342,9,0.445,0,0.148,0.485,0.117,0.01,0,0,0.37,1065.79,apparel,0
ORD109405,M003,538,10,0.801,1,0.513,0.517,0.318,0.307,0,0,1.32,2529.43,home,0
ORD109406,M002,1059,10,0.168,1,0.202,0.181,0.162,0.08,0,0,7.48,1769.23,apparel,0
ORD109407,M001,396,8,0.202,1,0.522,0.209,0.051,0.008,0,0,4.62,1174.1,apparel,0
ORD109408,M002,569,5,0.392,0,0.065,0.172,0.176,0.018,0,0,1.2,1956.48,apparel,0
ORD109409,M001,433,6,0.44,1,0.369,0.165,0.226,0.068,0,0,2.84,3118.69,beauty,1
ORD109410,M001,469,5,0.441,0,0.425,0.407,0.379,0.061,0,0,1.7,1603.68,electronics,0
ORD109411,M002,954,8,0.318,0,0.158,0.157,0.386,0.016,0,0,11.43,796.92,apparel,0
ORD109412,M003,1194,9,0.357,0,0.456,0.64,0.42,0.086,0,1,3.03,1285.55,home,1
ORD109413,M002,230,15,0.418,1,0.18,0.49,0.33,0.041,0,0,2.61,1476.27,home,0
ORD109414,M001,58,4,0.145,0,0.134,0.286,0.353,0.07,0,0,1.12,1489.35,home,0
ORD109415,M002,101,3,0.303,1,0.247,0.312,0.502,0.373,1,0,11.16,3613.69,apparel,1
ORD109416,M001,638,4,0.116,0,0.253,0.553,0.423,0.007,1,0,6.79,1499.74,electronics,0
ORD109417,M001,890,9,0.189,0,0.328,0.33,0.353,0.148,0,0,0.32,7712.9,beauty,0
ORD109418,M003,223,7,0.122,0,0.375,0.248,0.288,0.1,0,0,0.42,6062.66,home,0
ORD109419,M001,1045,8,0.299,0,0.514,0.301,0.607,0.022,0,0,12.25,4628.85,apparel,0
ORD109420,M001,89,8,0.196,0,0.251,0.47,0.381,0.082,0,0,5.43,1953.33,beauty,0
ORD109421,M002,150,9,0.874,2,0.414,0.495,0.507,0.28,0,0,0.14,687.95,apparel,1
ORD109422,M003,125,12,0.394,0,0.175,0.262,0.591,0.015,0,0,11.7,741.89,home,0
ORD109423,M003,764,5,0.244,0,0.077,0.434,0.113,0.112,0,0,10.84,1997.28,home,0
ORD109424,M001,670,11,0.181,0,0.212,0.192,0.112,0.024,0,0,29.79,2748.49,footwear,0
ORD109425,M002,272,6,0.316,1,0.186,0.353,0.23,0.072,0,0,0.76,363.58,apparel,1
ORD109426,M001,966,3,0.441,0,0.355,0.341,0.238,0.029,0,0,0.38,1748.39,footwear,0
ORD109427,M002,220,10,0.241,1,0.079,0.397,0.33,0.031,0,0,2.91,1127.85,footwear,0
ORD109428,M002,852,9,0.338,0,0.069,0.291,0.314,0.019,0,0,5.82,1158.07,electronics,0
ORD109429,M002,592,5,0.413,2,0.21,0.349,0.256,0.027,0,0,9.5,1421.96,electronics,0
ORD109430,M001,539,8,0.337,0,0.209,0.145,0.387,0.024,0,0,15.7,654.55,apparel,0
ORD109431,M001,1599,10,0.416,1,0.212,0.14,0.269,0.093,0,0,12.5,1623.66,home,0
ORD109432,M003,1548,6,0.142,1,0.425,0.075,0.051,0.058,0,0,1.33,10280.98,home,0
ORD109433,M001,20,7,0.226,0,0.417,0.138,0.311,0.055,0,0,3.65,1118.2,apparel,0
ORD109434,M002,22,5,0.383,0,0.107,0.232,0.253,0.026,1,0,2.12,1361.74,footwear,0
ORD109435,M002,156,9,0.247,0,0.216,0.284,0.494,0.06,0,0,15.23,583.92,home,0
ORD109436,M001,584,12,0.227,1,0.569,0.243,0.274,0.071,0,0,4.09,2046.35,apparel,0
ORD109437,M001,528,7,0.102,0,0.261,0.229,0.29,0.044,0,0,4.11,1993.94,apparel,0
ORD109438,M002,12,10,0.163,2,0.201,0.287,0.129,0.022,0,0,1.33,631.71,electronics,0
ORD109439,M001,520,11,0.368,0,0.401,0.406,0.278,0.026,0,0,8.02,1356.9,apparel,1
ORD109440,M001,107,3,0.237,0,0.14,0.222,0.48,0.039,0,0,2.5,1381.52,apparel,0
ORD109441,M001,45,7,0.328,0,0.307,0.381,0.042,0.045,1,0,5.39,1438.09,electronics,0
ORD109442,M001,1311,8,0.531,0,0.246,0.058,0.147,0.181,0,0,1.98,3096.2,electronics,0
ORD109443,M002,58,6,0.532,0,0.318,0.244,0.046,0.071,0,0,0.03,1333.91,footwear,0
ORD109444,M002,259,8,0.374,0,0.377,0.244,0.115,0.026,0,0,3.07,1896.48,footwear,0
ORD109445,M001,36,9,0.147,1,0.21,0.103,0.273,0.138,0,0,11.92,391.92,apparel,0
ORD109446,M002,55,6,0.68,0,0.153,0.582,0.355,0.037,0,0,11.49,845.31,beauty,0
ORD109447,M001,396,6,0.041,0,0.355,0.141,0.234,0.097,0,0,11.06,898.85,beauty,0
ORD109448,M002,351,11,0.166,0,0.148,0.329,0.228,0.063,0,0,2.81,876.12,footwear,0
ORD109449,M003,263,9,0.404,0,0.388,0.31,0.33,0.009,1,0,3.67,663.63,home,1
ORD109450,M002,475,3,0.462,1,0.41,0.138,0.186,0.034,0,0,0.4,809.2,apparel,0
ORD109451,M001,42,6,0.198,1,0.472,0.458,0.263,0.058,0,0,0.72,1115.85,apparel,0
ORD109452,M001,477,5,0.49,1,0.725,0.747,0.732,0.012,0,0,0.12,291.06,apparel,1
ORD109453,M001,436,13,0.502,0,0.682,0.699,0.114,0.191,0,0,1.45,492.3,home,1
ORD109454,M001,33,10,0.154,1,0.49,0.511,0.508,0.012,0,0,18.02,417.25,footwear,0
ORD109455,M001,29,14,0.446,0,0.218,0.389,0.06,0.005,0,0,5.12,3353.76,apparel,0
ORD109456,M002,237,10,0.615,0,0.316,0.239,0.24,0.022,0,0,3.21,348.36,apparel,0
ORD109457,M001,95,10,0.472,0,0.305,0.36,0.176,0.062,0,0,15.25,854.26,footwear,1
ORD109458,M002,49,10,0.126,0,0.337,0.138,0.167,0.082,0,0,10.67,1063.29,beauty,0
ORD109459,M001,358,4,0.275,1,0.135,0.187,0.109,0.004,0,1,0.8,2742.23,beauty,0
ORD109460,M003,464,5,0.094,1,0.272,0.231,0.215,0.003,0,0,4.5,1507.39,electronics,0
ORD109461,M002,152,12,0.185,0,0.528,0.467,0.059,0.032,0,0,3.18,861.5,apparel,0
ORD109462,M001,783,12,0.417,0,0.58,0.006,0.452,0.215,0,0,9.41,2111.49,home,1
ORD109463,M001,128,6,0.451,0,0.409,0.354,0.134,0.057,0,0,1.89,677.08,home,1
ORD109464,M002,1361,7,0.096,0,0.128,0.308,0.212,0.056,0,0,1.48,514.87,home,1
ORD109465,M003,803,8,0.498,1,0.339,0.393,0.68,0.234,0,1,2.12,2332.97,apparel,1
ORD109466,M002,700,7,0.184,0,0.312,0.1,0.145,0.158,0,0,10.38,1408.42,apparel,0
ORD109467,M003,349,6,0.235,0,0.351,0.218,0.303,0.079,0,0,1.18,990.36,apparel,0
ORD109468,M001,805,6,0.137,0,0.285,0.43,0.014,0.024,0,0,3.69,3394.92,home,0
ORD109469,M003,170,10,0.1,1,0.113,0.252,0.07,0.002,0,0,1.12,1997.04,home,0
ORD109470,M002,74,7,0.232,0,0.49,0.129,0.216,0.073,1,0,5.59,319.11,beauty,0
ORD109471,M003,250,11,0.09,1,0.292,0.126,0.183,0.065,0,0,0.9,513.01,apparel,1
ORD109472,M001,558,8,0.317,0,0.708,0.224,0.318,0.004,0,0,7.02,1368.98,home,0
ORD109473,M001,50,10,0.232,1,0.492,0.392,0.431,0.141,0,0,0.73,1077.19,apparel,0
ORD109474,M001,204,13,0.145,0,0.1,0.429,0.079,0.036,0,0,9.07,6751.87,home,1
ORD109475,M001,285,5,0.461,2,0.285,0.471,0.147,0.043,1,0,0.84,478.4,electronics,0
ORD109476,M003,608,5,0.364,0,0.138,0.172,0.113,0.005,0,0,7.92,1291.23,footwear,0
ORD109477,M001,505,12,0.308,1,0.275,0.568,0.386,0.23,0,0,3.57,1356.75,apparel,0
ORD109478,M001,16,7,0.085,0,0.398,0.039,0.116,0.039,0,0,0.78,6716.97,apparel,0
ORD109479,M001,91,11,0.427,0,0.299,0.525,0.161,0.07,0,0,0.12,1061.2,apparel,0
ORD109480,M003,206,12,0.337,0,0.436,0.044,0.153,0.024,0,0,8.76,1570.47,apparel,0
ORD109481,M003,407,7,0.19,1,0.06,0.527,0.44,0.277,0,0,11.02,590.2,footwear,0
ORD109482,M001,163,6,0.366,1,0.251,0.297,0.068,0.044,0,0,0.81,5534.24,electronics,0
ORD109483,M002,576,10,0.221,0,0.223,0.053,0.218,0.162,0,0,1.09,389.22,beauty,0
ORD109484,M002,48,10,0.241,0,0.108,0.356,0.317,0.117,0,1,5.78,710.09,apparel,0
ORD109485,M001,79,5,0.091,0,0.114,0.185,0.281,0.0,0,0,5.55,1458.57,home,0
ORD109486,M002,706,4,0.125,0,0.531,0.048,0.586,0.029,0,0,25.66,1090.03,apparel,0
ORD109487,M001,280,11,0.452,0,0.209,0.118,0.108,0.016,0,0,4.29,832.47,apparel,0
ORD109488,M001,683,6,0.206,0,0.608,0.121,0.143,0.112,0,0,2.56,3370.95,beauty,0
ORD109489,M002,299,5,0.256,0,0.344,0.384,0.122,0.092,0,0,1.72,684.33,beauty,0
ORD109490,M001,590,7,0.369,0,0.57,0.113,0.085,0.113,0,0,7.77,1601.38,footwear,0
ORD109491,M002,708,11,0.311,0,0.459,0.506,0.459,0.005,0,0,5.91,948.81,electronics,0
ORD109492,M002,86,7,0.439,0,0.348,0.1,0.313,0.07,0,0,1.1,996.34,apparel,0
ORD109493,M001,19,8,0.483,1,0.321,0.114,0.263,0.01,0,0,9.1,1288.41,apparel,0
ORD109494,M001,1173,13,0.284,1,0.499,0.261,0.083,0.007,0,0,4.37,1590.78,electronics,0
ORD109495,M003,93,5,0.229,1,0.37,0.193,0.252,0.132,0,0,12.82,1544.27,apparel,0
ORD109496,M002,361,8,0.353,0,0.177,0.199,0.189,0.149,0,0,10.45,4576.33,footwear,0
ORD109497,M001,262,8,0.536,0,0.271,0.405,0.286,0.049,0,0,4.33,892.68,apparel,0
ORD109498,M001,373,6,0.364,0,0.208,0.271,0.187,0.012,0,0,1.35,125.15,apparel,0
ORD109499,M002,506,3,0.397,0,0.042,0.051,0.189,0.019,0,0,1.18,1631.74,apparel,0
ORD109500,M002,45,5,0.252,1,0.682,0.184,0.28,0.021,0,0,22.84,1076.13,beauty,0
ORD109501,M001,860,7,0.127,0,0.376,0.203,0.316,0.041,0,0,6.73,1378.87,apparel,0
ORD109502,M002,520,3,0.252,1,0.03,0.3,0.304,0.013,0,0,1.15,1419.4,home,0
ORD109503,M001,119,7,0.288,0,0.028,0.188,0.03,0.045,0,1,5.4,858.86,electronics,0
ORD109504,M001,58,10,0.172,0,0.083,0.317,0.478,0.02,0,0,7.07,3067.76,apparel,0
ORD109505,M001,347,16,0.296,0,0.248,0.035,0.198,0.0,0,0,3.91,1075.71,footwear,0
ORD109506,M001,316,7,0.198,2,0.673,0.162,0.574,0.108,1,0,0.81,388.79,footwear,1
ORD109507,M003,356,5,0.488,0,0.251,0.123,0.211,0.15,0,0,5.29,1080.31,apparel,0
ORD109508,M002,411,4,0.286,1,0.319,0.257,0.275,0.013,0,0,2.51,2160.03,electronics,0
ORD109509,M002,1822,11,0.214,0,0.681,0.133,0.147,0.045,0,0,3.16,3203.98,home,0
ORD109510,M001,146,11,0.555,0,0.304,0.291,0.021,0.007,0,0,8.03,1246.12,beauty,1
ORD109511,M002,134,10,0.485,0,0.319,0.311,0.275,0.001,0,0,13.74,1361.77,apparel,0
ORD109512,M002,413,8,0.232,0,0.123,0.506,0.364,0.02,0,0,0.54,754.46,apparel,0
ORD109513,M001,1314,8,0.113,0,0.183,0.088,0.135,0.057,0,0,6.52,1756.28,footwear,0
ORD109514,M002,271,8,0.359,0,0.467,0.082,0.032,0.002,0,0,1.2,761.21,electronics,0
ORD109515,M001,927,5,0.13,0,0.437,0.508,0.258,0.026,0,0,3.88,7019.77,apparel,0
ORD109516,M003,11,2,0.167,0,0.473,0.114,0.298,0.109,0,0,1.82,2181.71,electronics,0
ORD109517,M002,130,7,0.281,0,0.557,0.222,0.119,0.171,0,0,16.46,2201.78,electronics,0
ORD109518,M001,942,8,0.56,0,0.156,0.093,0.039,0.067,0,0,4.97,4649.03,footwear,0
ORD109519,M001,48,9,0.185,0,0.201,0.329,0.403,0.104,0,0,22.15,1878.12,beauty,0
ORD109520,M001,970,7,0.199,2,0.744,0.46,0.242,0.092,0,0,1.08,1907.76,electronics,1
ORD109521,M001,904,10,0.322,0,0.209,0.567,0.263,0.075,0,0,0.56,368.96,beauty,0
ORD109522,M002,743,5,0.226,0,0.452,0.234,0.218,0.02,0,1,19.58,686.24,electronics,0
ORD109523,M003,367,10,0.762,0,0.507,0.527,0.262,0.128,0,0,5.93,584.33,electronics,1
ORD109524,M001,591,15,0.34,0,0.407,0.318,0.622,0.072,0,0,5.75,1468.03,home,0
ORD109525,M001,1138,9,0.424,0,0.082,0.246,0.25,0.032,1,0,4.47,5984.54,electronics,0
ORD109526,M001,270,10,0.612,1,0.336,0.378,0.374,0.029,1,0,1.22,1086.21,home,1
ORD109527,M001,300,8,0.281,0,0.319,0.268,0.212,0.024,1,0,1.45,1392.2,beauty,0
ORD109528,M003,292,6,0.059,0,0.329,0.399,0.432,0.028,0,1,11.74,9053.21,home,0
ORD109529,M001,46,10,0.083,0,0.248,0.36,0.302,0.135,0,0,1.22,359.58,electronics,0
ORD109530,M001,42,5,0.426,0,0.053,0.158,0.432,0.016,0,0,4.4,416.84,beauty,0
ORD109531,M001,89,7,0.374,0,0.058,0.034,0.267,0.053,0,0,3.1,571.76,beauty,0
ORD109532,M002,216,9,0.426,0,0.639,0.327,0.252,0.133,0,0,5.04,290.71,electronics,0
ORD109533,M003,32,8,0.048,1,0.209,0.275,0.231,0.065,0,0,2.88,2371.5,electronics,0
ORD109534,M001,592,10,0.358,0,0.258,0.161,0.104,0.016,0,0,4.78,398.3,apparel,0
ORD109535,M002,765,8,0.712,0,0.546,0.085,0.095,0.095,1,0,0.1,3021.61,footwear,1
ORD109536,M002,85,8,0.356,0,0.331,0.2,0.225,0.168,0,0,1.21,2399.18,home,0
ORD109537,M001,309,2,0.08,0,0.161,0.216,0.167,0.097,0,0,2.41,457.04,apparel,0
ORD109538,M001,27,8,0.818,1,0.493,0.714,0.408,0.014,0,0,18.07,460.57,home,1
ORD109539,M003,676,10,0.72,1,0.476,0.4,0.404,0.075,0,1,11.44,6424.6,apparel,1
ORD109540,M002,182,10,0.166,1,0.669,0.154,0.245,0.002,0,0,1.43,2336.12,apparel,1
ORD109541,M002,662,11,0.401,0,0.646,0.34,0.231,0.129,0,0,2.87,734.35,apparel,0
ORD109542,M002,118,8,0.354,0,0.094,0.127,0.032,0.0,0,0,0.48,833.57,electronics,0
ORD109543,M001,226,14,0.225,0,0.561,0.177,0.112,0.199,0,0,3.15,1136.22,apparel,0
ORD109544,M001,418,9,0.508,0,0.394,0.052,0.085,0.016,0,0,1.25,2666.93,apparel,0
ORD109545,M001,451,7,0.432,2,0.686,0.39,0.3,0.41,0,0,5.24,2505.08,apparel,1
ORD109546,M001,59,10,0.127,0,0.243,0.421,0.279,0.019,0,0,17.85,1329.87,apparel,0
ORD109547,M001,85,5,0.641,0,0.282,0.134,0.219,0.135,0,0,2.66,3718.15,electronics,0
ORD109548,M001,539,7,0.148,0,0.658,0.276,0.469,0.107,0,0,3.53,747.22,apparel,0
ORD109549,M001,527,7,0.23,0,0.205,0.284,0.158,0.01,0,0,0.2,2119.17,home,0
ORD109550,M001,427,6,0.195,0,0.175,0.319,0.222,0.031,0,0,3.31,1347.79,beauty,0
ORD109551,M001,165,13,0.374,0,0.703,0.239,0.276,0.297,0,0,0.27,702.57,apparel,1
ORD109552,M002,377,9,0.177,0,0.597,0.43,0.351,0.024,0,0,3.32,571.62,home,0
ORD109553,M002,86,11,0.182,1,0.311,0.211,0.38,0.068,0,0,2.91,1644.13,electronics,0
ORD109554,M003,230,12,0.309,0,0.251,0.189,0.129,0.06,0,0,10.54,1960.91,apparel,0
ORD109555,M001,68,8,0.674,0,0.099,0.252,0.41,0.115,0,0,2.86,1410.98,apparel,0
ORD109556,M002,343,5,0.285,1,0.169,0.306,0.571,0.115,0,0,4.97,1128.53,beauty,0
ORD109557,M001,814,7,0.262,0,0.301,0.31,0.123,0.051,0,0,13.64,1376.11,beauty,0
ORD109558,M001,282,10,0.291,1,0.479,0.065,0.323,0.002,0,0,0.53,1989.32,electronics,0
ORD109559,M002,1,6,0.087,0,0.099,0.079,0.328,0.033,0,0,5.01,876.12,footwear,0
ORD109560,M001,30,8,0.17,0,0.164,0.173,0.627,0.038,0,0,5.54,649.03,home,0
ORD109561,M003,591,4,0.138,0,0.291,0.134,0.372,0.033,0,0,8.31,3336.39,electronics,0
ORD109562,M002,449,3,0.028,0,0.212,0.158,0.118,0.097,0,0,6.43,1081.65,footwear,0
ORD109563,M002,462,5,0.281,1,0.516,0.461,0.399,0.002,0,0,5.74,1749.26,apparel,0
ORD109564,M001,262,7,0.603,1,0.096,0.387,0.377,0.045,1,0,15.15,339.92,apparel,1
ORD109565,M002,131,6,0.341,0,0.244,0.677,0.53,0.029,1,0,0.92,6845.53,footwear,1
ORD109566,M001,871,12,0.224,1,0.445,0.486,0.176,0.013,0,0,0.19,1259.33,apparel,1
ORD109567,M001,494,9,0.402,0,0.468,0.262,0.157,0.037,0,0,0.34,6668.53,apparel,0
ORD109568,M001,446,11,0.118,0,0.272,0.405,0.247,0.062,0,0,5.72,685.94,home,0
ORD109569,M001,296,7,0.629,0,0.674,0.506,0.496,0.016,0,0,0.03,2238.39,electronics,1
ORD109570,M003,637,9,0.208,0,0.17,0.35,0.243,0.083,0,0,10.55,752.86,apparel,0
ORD109571,M001,124,3,0.404,0,0.217,0.525,0.133,0.005,0,0,3.06,1395.54,beauty,0
ORD109572,M001,77,6,0.088,0,0.403,0.166,0.211,0.49,0,0,25.38,964.74,footwear,0
ORD109573,M001,4,12,0.316,1,0.218,0.483,0.279,0.02,0,0,11.94,1398.33,footwear,0
ORD109574,M001,2093,6,0.112,0,0.316,0.308,0.158,0.089,1,0,8.8,1787.56,beauty,0
ORD109575,M002,353,10,0.524,1,0.171,0.569,0.44,0.175,0,0,22.97,1165.5,apparel,0
ORD109576,M001,427,12,0.258,0,0.276,0.163,0.099,0.073,1,0,4.61,236.77,home,0
ORD109577,M002,274,7,0.264,0,0.475,0.263,0.106,0.006,0,0,0.56,962.07,home,0
ORD109578,M001,71,6,0.524,0,0.372,0.1,0.345,0.015,0,0,13.02,4155.37,electronics,0
ORD109579,M001,749,10,0.276,1,0.292,0.828,0.648,0.181,1,0,0.2,3168.68,home,1
ORD109580,M001,54,9,0.314,1,0.636,0.15,0.291,0.072,0,0,6.96,710.88,home,0
ORD109581,M003,852,6,0.281,1,0.117,0.012,0.135,0.024,1,0,20.01,827.82,home,0
ORD109582,M003,126,6,0.283,0,0.331,0.284,0.162,0.022,0,0,0.57,313.19,electronics,0
ORD109583,M001,182,5,0.158,0,0.121,0.46,0.394,0.033,0,0,0.57,968.89,footwear,0
ORD109584,M001,738,7,0.259,1,0.13,0.59,0.495,0.312,0,0,9.5,5590.91,apparel,0
ORD109585,M003,603,5,0.481,0,0.243,0.186,0.051,0.003,0,0,0.6,1265.44,electronics,0
ORD109586,M003,123,9,0.265,0,0.18,0.185,0.158,0.047,0,0,7.35,1090.91,home,0
ORD109587,M001,1017,13,0.221,0,0.41,0.283,0.12,0.142,0,0,1.48,1105.75,apparel,0
ORD109588,M001,42,4,0.243,1,0.109,0.091,0.47,0.096,0,0,4.1,3035.56,apparel,0
